order_id,customer_id,product_id,order_date_id,ship_date_id,sales,quantity,discount,profit
us-2024-123960,bd-11605,off-ar-10003582,20240611,20240616,56.3,2,0.0,15.764
us-2024-121720,je-15610,off-bi-10001308,20240611,20240612,3.768,2,0.7,-3.14
us-2024-123960,bd-11605,off-bi-10002799,20240611,20240616,36.26,7,0.0,16.6796
us-2024-121720,je-15610,off-bi-10004593,20240611,20240612,78.6,5,0.7,-62.88
us-2024-123960,bd-11605,off-pa-10004451,20240611,20240616,32.4,5,0.0,15.552
us-2024-121720,je-15610,off-st-10001780,20240611,20240612,1036.624,2,0.2,51.8312
us-2024-121720,je-15610,off-st-10003816,20240611,20240612,563.808,4,0.2,21.1428
us-2024-123960,bd-11605,tec-ac-10003038,20240611,20240616,53.7,6,0.0,10.203
us-2024-121720,je-15610,tec-ph-10002496,20240611,20240612,249.584,2,0.2,31.198
us-2024-139850,gb-14575,fur-fu-10003623,20240612,20240617,43.296,2,0.2,4.3296
us-2024-139850,gb-14575,off-pa-10003848,20240612,20240617,20.736,4,0.2,7.2576
us-2024-131779,le-16810,off-st-10001505,20240612,20240617,29.9,5,0.0,5.083
us-2024-136105,sz-20035,off-st-10002444,20240612,20240616,24.56,2,0.0,6.8768
us-2024-104115,jh-15910,tec-ph-10002844,20240612,20240616,55.984,2,0.2,4.1988
us-2024-104059,fc-14245,off-ar-10000634,20240613,20240615,3.424,1,0.2,0.2996
us-2024-104941,dh-13075,off-ar-10004269,20240613,20240619,24.78,6,0.0,6.9384
us-2024-104941,dh-13075,off-bi-10001249,20240613,20240619,19.14,3,0.0,8.8044
us-2024-155054,ps-19045,off-bi-10002824,20240613,20240619,29.84,2,0.0,13.428
us-2024-127418,jj-15445,off-bi-10003707,20240613,20240614,36.624,3,0.2,13.734
us-2024-155054,ps-19045,off-bi-10004970,20240613,20240619,8.26,2,0.0,3.8822
us-2024-137281,bf-10975,off-pa-10001870,20240613,20240617,6.48,1,0.0,3.1104
us-2024-104941,dh-13075,off-pa-10003363,20240613,20240619,32.4,5,0.0,15.552
us-2024-155054,ps-19045,tec-ac-10003657,20240613,20240619,67.98,2,0.0,14.9556
us-2024-104941,dh-13075,tec-co-10004202,20240613,20240619,899.97,3,0.0,314.9895
us-2024-120439,ad-10180,fur-fu-10001867,20240614,20240618,51.072,6,0.2,5.1072
us-2024-129896,pf-19120,fur-fu-10002396,20240615,20240620,40.256,4,0.2,11.0704
us-2024-129896,pf-19120,fur-fu-10004904,20240615,20240620,364.704,6,0.2,-36.4704
us-2024-129896,pf-19120,off-pa-10002245,20240615,20240620,9.568,2,0.2,2.99
us-2024-129896,pf-19120,off-st-10004804,20240615,20240620,82.368,2,0.2,-19.5624
us-2024-106495,ac-10450,tec-ac-10002718,20240615,20240617,11.672,1,0.2,-0.729500000000001
us-2024-164567,gk-14620,tec-ph-10002103,20240615,20240619,225.576,3,0.2,22.5576
us-2024-118955,ls-17230,fur-ch-10001708,20240616,20240620,197.372,2,0.3,-25.3764
us-2024-163825,lc-16885,off-bi-10003527,20240616,20240619,3050.376,3,0.2,1143.891
us-2024-118955,ls-17230,off-en-10001028,20240616,20240620,28.752,3,0.2,9.3444
us-2024-167269,pb-19150,off-en-10003072,20240616,20240620,6.208,2,0.2,2.1728
us-2024-118955,ls-17230,off-pa-10004156,20240616,20240620,27.216,3,0.2,9.8658
us-2024-163825,lc-16885,tec-ph-10004922,20240616,20240619,133.98,2,0.0,33.495
us-2024-156734,bv-11245,fur-ch-10002965,20240618,20240620,643.136,4,0.2,56.2744
us-2024-133242,kh-16510,fur-fu-10003464,20240618,20240624,60.84,3,0.0,19.4688
us-2024-122287,sn-20560,fur-fu-10004973,20240618,20240623,75.36,5,0.2,20.724
us-2024-154200,bg-11740,off-ar-10001044,20240618,20240622,51.98,2,0.0,15.0742
us-2024-147011,hr-14830,off-ar-10002399,20240618,20240622,13.632,4,0.2,3.5784
us-2024-156734,bv-11245,off-bi-10002982,20240618,20240620,6.129,3,0.7,-4.4946
us-2024-122287,sn-20560,off-bi-10003707,20240618,20240623,9.156,2,0.7,-6.104
us-2024-133242,kh-16510,off-bi-10004002,20240618,20240624,34.6,2,0.0,16.608
us-2024-122287,sn-20560,off-bi-10004656,20240618,20240623,4.536,7,0.7,-3.3264
us-2024-133242,kh-16510,off-bi-10004826,20240618,20240624,33.02,2,0.0,15.8496
us-2024-122287,sn-20560,off-pa-10001661,20240618,20240623,11.952,3,0.2,4.3326
us-2024-156734,bv-11245,off-pa-10001937,20240618,20240620,20.736,4,0.2,7.2576
us-2024-133242,kh-16510,off-st-10003716,20240618,20240624,450.04,2,0.0,58.5052
us-2024-133242,kh-16510,tec-ph-10002496,20240618,20240624,467.97,3,0.0,140.391
us-2024-121965,lh-17155,fur-fu-10000732,20240619,20240623,12.56,2,0.0,4.0192
us-2024-144302,me-17320,off-bi-10001107,20240619,20240623,5.792,2,0.8,-9.5568
us-2024-121965,lh-17155,off-en-10000056,20240619,20240623,186.69,3,0.0,87.7443
us-2024-111864,pp-18955,off-la-10004677,20240619,20240619,5.904,2,0.2,1.9926
us-2024-121965,lh-17155,off-pa-10004355,20240619,20240623,6.48,1,0.0,3.1104
us-2024-163734,km-16375,off-st-10003692,20240619,20240624,228.92,5,0.2,14.3075
us-2024-140144,sc-20770,fur-fu-10002253,20240620,20240625,257.64,6,0.0,100.4796
us-2024-158351,bc-11125,tec-ac-10001838,20240620,20240624,319.984,2,0.2,91.9954
us-2024-136427,jm-16195,tec-ph-10002070,20240620,20240623,125.944,7,0.2,15.743
us-2024-140144,sc-20770,tec-ph-10002726,20240620,20240625,125.976,3,0.2,47.241
us-2024-123330,ep-13915,tec-ph-10001819,20240621,20240627,107.976,3,0.2,37.7916
us-2024-124975,mg-17875,fur-ta-10002645,20240622,20240625,796.425,7,0.5,-525.6405
us-2024-153423,sw-20455,off-bi-10000545,20240622,20240627,1217.568,2,0.2,456.588
us-2024-128167,kl-16645,off-fa-10000490,20240622,20240626,4.96,4,0.0,2.3312
us-2024-106187,rf-19345,fur-fu-10000794,20240623,20240629,27.42,3,0.0,9.3228
us-2024-106187,rf-19345,off-bi-10004519,20240623,20240629,165.98,1,0.0,74.691
us-2024-139164,cs-12355,off-fa-10003059,20240623,20240628,5.43,3,0.0,1.7919
us-2024-106187,rf-19345,tec-ac-10001590,20240623,20240629,75.0,3,0.0,18.0
us-2024-139164,cs-12355,tec-ph-10002468,20240623,20240628,217.584,2,0.2,19.0386
us-2024-139164,cs-12355,tec-ph-10003931,20240623,20240628,143.976,3,0.2,8.99850000000001
us-2024-122826,rd-19480,tec-ph-10004830,20240623,20240625,201.568,4,0.2,22.6764
us-2024-137750,jf-15565,fur-fu-10001979,20240625,20240630,204.85,5,0.0,57.358
us-2024-119690,mv-17485,fur-fu-10004587,20240625,20240628,75.384,9,0.6,-20.7306
us-2024-115945,ab-10165,off-ar-10004062,20240625,20240701,20.96,2,0.0,5.24
us-2024-119690,mv-17485,off-bi-10000201,20240625,20240628,0.984,2,0.8,-1.476
us-2024-115945,ab-10165,off-bi-10004330,20240625,20240701,88.752,3,0.2,27.735
us-2024-119690,mv-17485,off-la-10001613,20240625,20240628,4.608,2,0.2,1.6704
us-2024-119690,mv-17485,off-pa-10001019,20240625,20240628,47.952,3,0.2,16.1838
us-2024-127110,ch-12070,off-pa-10003309,20240625,20240701,31.104,6,0.2,10.8864
us-2024-115945,ab-10165,off-st-10001963,20240625,20240701,304.23,3,0.0,9.12689999999999
us-2024-127110,ch-12070,off-st-10002554,20240625,20240701,78.256,2,0.2,-17.6076
us-2024-115938,sa-20830,fur-ch-10003199,20240626,20240630,332.94,3,0.0,79.9056
us-2024-115938,sa-20830,off-bi-10001132,20240626,20240630,43.04,8,0.0,21.0896
us-2024-115938,sa-20830,off-bi-10001543,20240626,20240630,143.96,4,0.0,69.1008
us-2024-143882,db-13360,off-pa-10004040,20240626,20240630,43.056,9,0.2,15.6078
us-2024-115938,sa-20830,off-st-10001321,20240626,20240630,15.42,1,0.0,4.1634
us-2024-125395,la-16780,tec-ac-10004708,20240626,20240629,41.9,2,0.0,8.799
us-2024-166583,vd-21670,tec-ph-10001578,20240626,20240630,971.88,3,0.2,109.3365
us-2024-162950,dw-13585,fur-bo-10001918,20240628,20240703,482.94,6,0.5,-376.6932
us-2024-112144,cy-12745,fur-fu-10004306,20240628,20240702,621.76,4,0.2,46.632
us-2024-103772,mp-17470,off-ar-10000538,20240628,20240702,140.75,5,0.0,42.225
us-2024-103772,mp-17470,off-bi-10002867,20240628,20240702,119.56,2,0.0,54.9976
us-2024-112144,cy-12745,off-la-10000443,20240628,20240702,5.904,2,0.2,1.9926
us-2024-162950,dw-13585,off-pa-10003177,20240628,20240703,15.552,3,0.2,5.4432
us-2024-165799,sg-20470,fur-ch-10001482,20240629,20240702,117.882,1,0.1,1.3098
us-2024-141684,mm-18055,off-pa-10002870,20240629,20240704,24.96,4,0.0,11.232
us-2024-100069,nf-18475,tec-ph-10004667,20240629,20240703,269.98,2,0.0,72.8946
us-2024-157322,rh-19600,fur-ch-10003774,20240702,20240706,382.116,6,0.3,-92.7996
us-2024-157322,rh-19600,fur-ch-10004086,20240702,20240706,408.422,2,0.3,-5.83460000000002
us-2024-140718,fa-14230,fur-fu-10000076,20240702,20240704,159.84,10,0.2,45.954
us-2024-120397,rb-19435,off-ap-10001293,20240702,20240702,32.784,4,0.8,-85.2384
us-2024-140718,fa-14230,off-bi-10004728,20240702,20240704,2.892,2,0.7,-2.3136
us-2024-111703,kb-16315,off-pa-10000349,20240702,20240709,11.952,3,0.2,4.0338
us-2024-140718,fa-14230,off-pa-10002250,20240702,20240704,9.392,2,0.2,3.2872
us-2024-111703,kb-16315,off-pa-10003349,20240702,20240709,15.552,3,0.2,5.6376
us-2024-150196,sr-20740,off-pa-10003797,20240702,20240703,19.44,3,0.0,9.3312
us-2024-157322,rh-19600,off-st-10003208,20240702,20240706,435.504,3,0.2,48.9941999999999
us-2024-157322,rh-19600,off-st-10004507,20240702,20240706,68.6,5,0.2,6.0025
us-2024-140718,fa-14230,tec-ph-10003505,20240702,20240704,74.24,1,0.2,8.35199999999999
us-2024-128139,bd-11725,fur-ch-10003956,20240703,20240709,70.98,1,0.0,4.9686
us-2024-153500,dg-13300,fur-fu-10000293,20240703,20240705,168.464,2,0.2,-29.4812
us-2024-153500,dg-13300,fur-fu-10004460,20240703,20240705,282.888,9,0.2,56.5776
us-2024-128139,bd-11725,off-la-10003930,20240703,20240709,294.93,3,0.0,144.5157
us-2024-153500,dg-13300,off-pa-10001307,20240703,20240705,6.72,2,0.2,2.436
us-2024-124268,ad-10180,off-ar-10004817,20240704,20240708,15.48,3,0.0,4.4892
us-2024-152513,jp-16135,off-bi-10002706,20240704,20240708,22.848,2,0.2,7.4256
us-2024-154956,im-15070,tec-ph-10004165,20240704,20240709,1099.96,4,0.0,285.9896
us-2024-116750,bf-10975,fur-fu-10003829,20240705,20240710,4.928,2,0.2,0.739199999999999
us-2024-158911,rs-19765,fur-fu-10003829,20240705,20240711,4.928,2,0.2,0.739199999999999
us-2024-130610,vp-21730,off-bi-10003655,20240705,20240710,19.0,5,0.0,8.93
us-2024-116750,bf-10975,off-bi-10004728,20240705,20240710,7.23,5,0.7,-5.784
us-2024-158911,rs-19765,off-la-10003223,20240705,20240711,11.784,3,0.2,4.2717
us-2024-164336,mw-18220,off-st-10001558,20240705,20240710,38.976,3,0.2,-2.436
us-2024-164336,mw-18220,tec-ac-10002345,20240705,20240710,34.8,3,0.2,2.175
us-2024-146087,pp-18955,fur-bo-10002824,20240706,20240711,301.96,2,0.0,60.392
us-2024-161627,sj-20215,fur-ch-10003968,20240706,20240711,170.352,3,0.2,-17.0352
us-2024-108665,km-16225,fur-fu-10000965,20240706,20240710,155.82,3,0.0,63.8862
us-2024-108665,km-16225,fur-fu-10002191,20240706,20240710,13.96,2,0.0,6.7008
us-2024-116260,bf-10975,off-ar-10003732,20240706,20240712,11.12,4,0.0,2.8912
us-2024-108665,km-16225,off-st-10001526,20240706,20240710,601.65,5,0.0,156.429
us-2024-108665,km-16225,tec-ph-10004188,20240706,20240710,124.95,5,0.0,2.499
us-2024-129392,dm-13015,off-pa-10004248,20240708,20240708,21.12,5,0.2,6.6
us-2024-132626,bt-11680,fur-fu-10002918,20240709,20240714,181.96,2,0.0,20.0156
us-2024-123456,kn-16450,off-ap-10002684,20240709,20240713,48.632,2,0.8,-121.58
us-2024-153626,eb-13870,off-ar-10000657,20240709,20240714,5.16,3,0.2,0.838499999999999
us-2024-132626,bt-11680,off-ar-10002987,20240709,20240714,79.36,4,0.0,32.5376
us-2024-111094,cb-12535,off-bi-10001597,20240709,20240713,122.94,3,0.0,59.0112
us-2024-132626,bt-11680,off-bi-10001634,20240709,20240714,43.68,6,0.0,21.4032
us-2024-132626,bt-11680,off-bi-10002854,20240709,20240714,84.09,3,0.0,42.045
us-2024-132626,bt-11680,off-bi-10004001,20240709,20240714,153.36,9,0.0,70.5456
us-2024-132626,bt-11680,off-fa-10002763,20240709,20240714,15.8,4,0.0,5.056
us-2024-132626,bt-11680,off-la-10000476,20240709,20240714,12.39,3,0.0,5.6994
us-2024-111094,cb-12535,off-pa-10001609,20240709,20240713,6.58,2,0.0,3.0268
us-2024-132626,bt-11680,off-st-10003722,20240709,20240714,98.21,7,0.0,28.4809
us-2024-132626,bt-11680,tec-ma-10002428,20240709,20240714,464.97,3,0.0,209.2365
us-2024-135314,mc-17575,tec-ph-10003072,20240709,20240714,269.982,3,0.4,40.4973
us-2024-149384,eh-13945,off-bi-10003196,20240710,20240710,3.366,3,0.7,-2.244
us-2024-107020,mv-18190,off-bi-10003719,20240710,20240714,39.92,2,0.2,12.974
us-2024-142237,ck-12595,fur-ch-10003833,20240711,20240713,341.488,8,0.3,-73.176
us-2024-142237,ck-12595,fur-fu-10003142,20240711,20240713,25.344,6,0.2,3.4848
us-2024-136469,ts-21370,fur-ta-10001520,20240711,20240712,199.836,4,0.3,-37.1124
us-2024-142237,ck-12595,off-ar-10003732,20240711,20240713,11.12,5,0.2,0.834
us-2024-142419,sc-20380,off-bi-10001597,20240711,20240713,98.352,3,0.2,34.4232
us-2024-142237,ck-12595,off-bi-10003669,20240711,20240713,6.48,4,0.7,-4.752
us-2024-142237,ck-12595,off-bi-10004022,20240711,20240713,2.502,3,0.7,-2.0016
us-2024-136469,ts-21370,off-bi-10004492,20240711,20240712,221.06,7,0.0,103.8982
us-2024-142419,sc-20380,off-pa-10001763,20240711,20240713,29.97,3,0.0,13.4865
us-2024-136469,ts-21370,tec-ph-10001817,20240711,20240712,716.0,2,0.0,193.32
us-2024-126557,rl-19615,fur-ch-10004477,20240712,20240717,383.607,9,0.3,-5.48010000000002
us-2024-126557,rl-19615,fur-fu-10001861,20240712,20240717,7.76,1,0.6,-2.134
us-2024-126557,rl-19615,off-ar-10003190,20240712,20240717,6.912,3,0.2,0.6912
us-2024-126557,rl-19615,off-bi-10003314,20240712,20240717,1.928,2,0.8,-2.9884
us-2024-126557,rl-19615,tec-ph-10000526,20240712,20240717,537.544,7,0.2,53.7544
us-2024-112711,fm-14380,tec-ph-10000526,20240712,20240718,307.168,4,0.2,30.7168
us-2024-126557,rl-19615,tec-ph-10003505,20240712,20240717,148.48,2,0.2,16.704
us-2024-126557,rl-19615,tec-ph-10003963,20240712,20240717,659.168,4,0.2,49.4376
us-2024-114069,nd-18370,fur-ch-10000595,20240713,20240715,1931.04,9,0.1,321.84
us-2024-114069,nd-18370,off-bi-10000320,20240713,20240715,11.808,2,0.2,4.2804
us-2024-107349,sl-20155,off-bi-10001765,20240713,20240715,41.568,6,0.8,-66.5088
us-2024-140851,nd-18460,off-pa-10000019,20240713,20240715,38.88,6,0.0,18.6624
us-2024-114069,nd-18370,off-pa-10000349,20240713,20240715,9.96,2,0.0,4.6812
us-2024-143364,tg-21310,fur-bo-10001608,20240714,20240719,127.764,6,0.7,-191.646
us-2024-143364,tg-21310,fur-ch-10004287,20240714,20240719,441.92,2,0.2,49.716
us-2024-143364,tg-21310,off-pa-10001846,20240714,20240719,18.496,4,0.2,6.7048
us-2024-143364,tg-21310,off-st-10002743,20240714,20240719,272.736,3,0.2,-64.7748
us-2024-113404,em-13810,fur-ch-10003312,20240716,20240716,1348.704,6,0.2,-219.1644
us-2024-113404,em-13810,fur-ch-10004086,20240716,20240716,700.152,3,0.2,78.7671
us-2024-146948,mg-17890,fur-ch-10004853,20240716,20240720,150.98,1,0.0,43.7842
us-2024-146948,mg-17890,off-en-10000483,20240716,20240720,137.25,9,0.0,63.135
us-2024-146948,mg-17890,off-fa-10001332,20240716,20240720,11.52,4,0.0,5.4144
us-2024-166520,ke-16420,off-pa-10000501,20240716,20240719,80.88,3,0.0,39.6312
us-2024-166520,ke-16420,tec-ac-10001990,20240716,20240719,599.9,10,0.0,191.968
us-2024-138534,jm-15535,fur-bo-10003159,20240717,20240719,195.466,2,0.15,-13.7976
us-2024-149629,mp-17965,fur-bo-10004709,20240717,20240720,231.92,5,0.2,5.798
us-2024-121132,vb-21745,off-fa-10004248,20240717,20240724,14.432,4,0.2,3.4276
us-2024-121132,vb-21745,off-la-10002368,20240717,20240724,6.264,3,0.2,2.0358
us-2024-122973,pj-19015,fur-fu-10002364,20240718,20240720,7.38,1,0.0,2.1402
us-2024-159590,kc-16255,off-ar-10003190,20240718,20240721,5.76,2,0.0,1.6128
us-2024-122973,pj-19015,off-bi-10004182,20240718,20240720,3.328,2,0.2,1.2064
us-2024-111206,rf-19735,tec-ac-10003095,20240718,20240722,519.96,4,0.0,176.7864
us-2024-122973,pj-19015,tec-ph-10002468,20240718,20240720,135.99,1,0.0,36.7173
us-2024-160150,ts-21085,off-bi-10004352,20240719,20240720,2.025,1,0.7,-1.35
us-2024-122784,ra-19915,fur-bo-10002545,20240720,20240727,913.43,5,0.3,-52.1959999999999
us-2024-122784,ra-19915,fur-bo-10004690,20240720,20240727,384.944,4,0.3,-126.4816
us-2024-122784,ra-19915,off-bi-10000546,20240720,20240727,2.88,5,0.8,-4.464
us-2024-160472,rk-19300,off-en-10000483,20240720,20240725,106.75,7,0.0,49.105
us-2024-160472,rk-19300,off-pa-10000528,20240720,20240725,26.4,5,0.0,11.88
us-2024-160472,rk-19300,off-pa-10003129,20240720,20240725,97.82,2,0.0,45.9754
us-2024-160472,rk-19300,off-st-10000464,20240720,20240725,34.76,1,0.0,9.7328
us-2024-160472,rk-19300,off-st-10003442,20240720,20240725,141.4,5,0.0,38.178
us-2024-160472,rk-19300,tec-ac-10002253,20240720,20240725,831.2,5,0.0,124.68
us-2024-122784,ra-19915,tec-ph-10001557,20240720,20240727,153.584,2,0.2,13.4386
us-2024-120810,th-21550,fur-fu-10002253,20240723,20240727,128.82,3,0.0,50.2398
us-2024-120810,th-21550,off-ap-10002892,20240723,20240727,68.94,3,0.0,20.682
us-2024-124044,ms-17830,off-bi-10003460,20240723,20240726,10.512,3,0.2,3.6792
us-2024-103135,ss-20515,fur-fu-10001487,20240724,20240728,20.94,3,0.0,6.0726
us-2024-103135,ss-20515,off-bi-10000069,20240724,20240728,135.09,9,0.0,62.1414
us-2024-103135,ss-20515,off-bi-10000069,20240724,20240728,90.06,6,0.0,41.4276
us-2024-103135,ss-20515,tec-ac-10003289,20240724,20240728,279.86,14,0.0,64.3678
us-2024-148635,mh-18025,fur-ch-10001854,20240725,20240727,561.568,2,0.2,28.0784
us-2024-154291,ys-21880,fur-ta-10002041,20240725,20240729,358.58,2,0.0,39.4438
us-2024-150161,rb-19795,off-bi-10001524,20240725,20240729,25.176,4,0.7,-18.4624
us-2024-154291,ys-21880,off-en-10001335,20240725,20240729,98.46,9,0.0,49.23
us-2024-148635,mh-18025,off-fa-10004395,20240725,20240727,9.42,2,0.0,0.471
us-2024-148635,mh-18025,off-pa-10004782,20240725,20240727,12.96,2,0.0,6.2208
us-2024-139248,rd-19930,tec-ph-10004094,20240725,20240730,623.96,5,0.2,38.9975
us-2024-127754,ck-12760,fur-ch-10003199,20240726,20240731,266.352,3,0.2,13.3176
us-2024-140200,ca-12775,fur-ta-10002356,20240726,20240728,393.165,3,0.5,-204.4458
us-2024-148180,bp-11095,off-ar-10002067,20240726,20240731,99.2,5,0.0,25.792
us-2024-148180,bp-11095,off-bi-10000605,20240726,20240731,9.144,3,0.2,3.0861
us-2024-148180,bp-11095,off-bi-10003314,20240726,20240731,23.136,6,0.2,8.3868
us-2024-136735,ha-14920,off-en-10002230,20240726,20240802,167.86,2,0.0,78.8942
us-2024-143700,as-10240,off-pa-10003072,20240726,20240726,10.368,2,0.2,3.6288
us-2024-129553,pg-18820,tec-ph-10004897,20240727,20240802,29.97,3,0.0,0.2997
us-2024-164966,gh-14410,fur-ch-10002304,20240730,20240801,155.88,6,0.0,38.97
us-2024-155334,ha-14920,fur-fu-10003274,20240730,20240731,5.28,3,0.0,2.3232
us-2024-155334,ha-14920,off-bi-10002557,20240730,20240731,10.92,3,0.2,4.095
us-2024-132507,cc-12610,off-st-10000943,20240730,20240803,61.792,4,0.2,6.1792
us-2024-155334,ha-14920,tec-ac-10003628,20240730,20240731,209.93,7,0.0,92.3692
us-2024-124891,rh-19495,fur-ta-10002903,20240731,20240731,1090.782,7,0.4,-290.8752
us-2024-124891,rh-19495,off-pa-10004621,20240731,20240731,19.44,3,0.0,9.3312
us-2024-111017,sc-20695,off-su-10002573,20240731,20240806,52.59,3,0.0,15.777
us-2024-124891,rh-19495,tec-ac-10003033,20240731,20240731,2309.65,7,0.0,762.1845
us-2024-164427,ar-10405,tec-ac-10004469,20240731,20240806,239.7,6,0.0,105.468
us-2024-153388,pc-19000,fur-ta-10003715,20240801,20240807,1004.976,6,0.2,-175.8708
us-2024-153388,pc-19000,off-ar-10001868,20240801,20240807,6.72,4,0.0,3.36
us-2024-122406,be-11455,fur-ch-10001973,20240802,20240805,110.98,1,0.0,15.5372
us-2024-112767,dk-12985,fur-ta-10003469,20240802,20240806,277.5,4,0.5,-188.7
us-2024-147501,co-12640,off-bi-10002003,20240802,20240806,6.368,2,0.2,2.1492
us-2024-122406,be-11455,off-pa-10001307,20240802,20240805,8.4,2,0.0,4.116
us-2024-122406,be-11455,tec-ac-10004571,20240802,20240805,199.98,2,0.0,83.9916
us-2024-147501,co-12640,tec-ma-10001972,20240802,20240806,558.4,2,0.2,41.88
us-2024-122406,be-11455,tec-ph-10001527,20240802,20240805,128.85,3,0.0,3.8655
us-2024-112214,ah-10690,fur-fu-10002364,20240805,20240811,14.76,5,0.6,-11.439
us-2024-112214,ah-10690,off-bi-10002982,20240805,20240811,1.362,1,0.8,-2.1792
us-2024-112214,ah-10690,off-st-10001505,20240805,20240811,33.488,7,0.2,-1.25580000000001
us-2024-112214,ah-10690,off-su-10003567,20240805,20240811,23.04,3,0.2,-4.896
us-2024-135251,rp-19270,fur-bo-10003965,20240806,20240810,369.1992,3,0.32,-114.0174
us-2024-135251,rp-19270,off-bi-10001097,20240806,20240810,6.23,5,0.8,-9.65650000000001
us-2024-135251,rp-19270,off-la-10004544,20240806,20240810,35.52,3,0.2,13.32
us-2024-135251,rp-19270,off-pa-10003302,20240806,20240810,56.704,2,0.2,19.1376
us-2024-160794,ms-17980,off-pa-10004156,20240806,20240808,27.216,3,0.2,9.8658
us-2024-124219,kw-16570,fur-fu-10000305,20240807,20240808,212.94,3,0.0,34.0704
us-2024-117492,ns-18640,off-ap-10001492,20240807,20240809,77.58,9,0.0,20.1708
us-2024-138331,jk-15625,off-ar-10002952,20240807,20240812,106.8,10,0.2,10.68
us-2024-141936,pn-18775,off-bi-10002194,20240807,20240812,19.152,3,0.2,6.4638
us-2024-124219,kw-16570,off-bi-10002215,20240807,20240808,28.4,4,0.0,13.064
us-2024-163895,ns-18640,off-bi-10004970,20240807,20240811,3.304,1,0.2,1.1151
us-2024-163237,em-14095,off-la-10004545,20240807,20240809,25.06,2,0.0,11.7782
us-2024-163237,em-14095,tec-ph-10003601,20240807,20240809,494.97,3,0.0,148.491
us-2024-168564,tt-21220,fur-ch-10000785,20240808,20240808,144.784,1,0.2,10.8588
us-2024-129322,db-13405,off-ap-10004336,20240808,20240810,113.92,2,0.0,33.0368
us-2024-129322,db-13405,off-ar-10004587,20240808,20240810,39.66,2,0.0,11.898
us-2024-129322,db-13405,off-bi-10001718,20240808,20240810,447.86,7,0.0,210.4942
us-2024-168564,tt-21220,off-bi-10002557,20240808,20240808,7.28,2,0.2,2.73
us-2024-168564,tt-21220,off-bi-10004970,20240808,20240808,6.608,2,0.2,2.2302
us-2024-127544,rd-19585,tec-ac-10000736,20240808,20240812,79.99,1,0.0,28.7964
ca-2024-129322,db-13405,off-ap-10004336,20240808,20240810,7.28,2,0.2,2.73
ca-2024-129322,db-13405,off-ar-10004587,20240808,20240810,6.608,2,0.2,2.2302
ca-2024-129322,db-13405,off-bi-10001718,20240808,20240810,144.784,1,0.2,10.8588
us-2024-103954,hr-14770,fur-bo-10004690,20240809,20240813,687.4,5,0.0,48.118
us-2024-128013,mf-18250,fur-fu-10000320,20240809,20240816,10.02,3,0.0,4.4088
us-2024-131338,np-18325,fur-fu-10001706,20240809,20240812,6.16,2,0.0,2.9568
us-2024-131338,np-18325,fur-fu-10002157,20240809,20240812,47.04,3,0.0,18.3456
us-2024-131338,np-18325,fur-ta-10002607,20240809,20240812,382.806,9,0.4,-153.1224
us-2024-163055,ds-13180,fur-ta-10003748,20240809,20240816,622.45,5,0.0,136.939
us-2024-163055,ds-13180,off-ar-10001026,20240809,20240816,2.2,1,0.0,0.968
us-2024-131338,np-18325,off-bi-10000545,20240809,20240812,1217.568,2,0.2,456.588
us-2024-131338,np-18325,off-fa-10000992,20240809,20240812,10.65,3,0.0,5.0055
us-2024-155453,ra-19885,off-la-10001613,20240809,20240814,4.608,2,0.2,1.6704
us-2024-131338,np-18325,off-pa-10001357,20240809,20240812,143.7,3,0.0,68.976
us-2024-128013,mf-18250,off-pa-10001815,20240809,20240816,144.12,3,0.0,69.1776
us-2024-131338,np-18325,off-st-10000642,20240809,20240812,41.96,2,0.0,2.9372
us-2024-163055,ds-13180,off-st-10002485,20240809,20240816,21.98,1,0.0,0.219799999999999
us-2024-131338,np-18325,tec-ac-10002600,20240809,20240812,247.8,4,0.0,34.692
us-2024-131338,np-18325,tec-ph-10000984,20240809,20240812,979.95,5,0.0,274.386
us-2024-131338,np-18325,tec-ph-10003012,20240809,20240812,307.98,2,0.0,89.3142
us-2024-156496,wb-21850,off-ap-10001469,20240810,20240816,133.472,4,0.2,15.0156
us-2024-130022,jk-16120,off-ar-10001915,20240810,20240816,29.79,3,0.0,12.5118
us-2024-130022,jk-16120,off-la-10002043,20240810,20240816,41.4,4,0.0,19.872
us-2024-130022,jk-16120,off-la-10002787,20240810,20240816,3.75,1,0.0,1.8
us-2024-156496,wb-21850,tec-ph-10000576,20240810,20240816,438.368,4,0.2,38.3572
us-2024-156496,wb-21850,tec-ph-10004188,20240810,20240816,139.944,7,0.2,-31.4874
us-2024-156797,po-19180,off-ar-10001427,20240811,20240815,11.96,2,0.0,3.1096
us-2024-156797,po-19180,tec-ph-10004614,20240811,20240815,138.0,2,0.0,34.5
us-2024-148495,sf-20065,fur-fu-10001889,20240813,20240813,31.56,3,0.0,10.4148
us-2024-133396,gk-14620,off-ar-10001446,20240813,20240815,64.68,7,0.2,8.085
us-2024-112014,on-18715,off-ar-10003156,20240813,20240820,50.8,5,0.0,13.208
us-2024-150441,ra-19285,off-bi-10003529,20240813,20240817,11.36,4,0.0,5.5664
us-2024-120516,ck-12595,off-bi-10004187,20240813,20240817,5.64,3,0.0,2.7072
us-2024-169656,ej-13720,off-st-10003816,20240813,20240816,422.856,3,0.2,15.8571
